Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
aa31d05ed8fdb273,3,FAIL,31,1654.24,rules
ebc9c10093a1255a,3,FAIL,20,695.32,rules
ed40414d615431d6,3,FAIL,10,744.05,rules
dce20e150e7fcced,5,FAIL,19,1870.43,rules
3fe8a85b768ae5b7,1,FAIL,22,671.57,rules
1284a7249a4fa10f,3,FAIL,0,648.07,"start/end, disconnected, intersecting, rules"
cbeb87b359947c42,3,FAIL,10,658.15,None
c80d64b5c5e39d7b,5,FAIL,26,687.35,"intersecting, rules"
24e8876585456ee5,5,FAIL,43,783.54,"intersecting, rules"
196a88635b1c83b4,4,FAIL,24,804.10,rules
e82bd665d710bb75,2,FAIL,15,588.65,rules
c6739963a7308111,3,FAIL,9,1732.15,rules
953c10f2e4d6fd6,2,FAIL,22,790.15,"intersecting, rules"
d91761f3ba340d,4,FAIL,14,724.39,rules
bc66c2e18fd6231b,3,FAIL,13,575.28,rules
4b236c53ea5fbbdf,3,FAIL,16,990.21,rules
5f9a92945a4ab62e,1,PASS,8,465.30,None
860fbc1cfd446f7c,3,FAIL,26,1026.74,"disconnected, rules"
5b5d43da944a752d,4,FAIL,0,1046.10,"start/end, disconnected, intersecting, rules"
971ad9f45d1bd53b,5,FAIL,19,699.00,rules
5b3d4d35ac301050,2,FAIL,12,654.13,rules
69a08c785ce5fcac,1,PASS,7,539.27,None
a814bed4f6905ba4,5,FAIL,15,865.66,rules
f32fe4e5b37fedaa,5,FAIL,0,741.38,"start/end, disconnected, intersecting, rules"
3ba7fc567dd14312,3,FAIL,13,1618.32,rules
7ce0b04c1a28cca6,1,FAIL,29,696.91,"disconnected, rules"
8635ff1b1bcf0c2e,5,FAIL,26,886.68,rules
21df75919e7080e4,3,FAIL,15,651.44,rules
daa2db8c01da0bfa,5,FAIL,17,735.75,rules
6443d25f8c289548,3,FAIL,20,1826.25,rules
91158b440e1d1942,5,FAIL,14,765.86,None
1ba6ec5d1f0c3bc6,2,FAIL,18,960.16,None
de0f40e0c4c5852a,4,FAIL,8,706.40,rules
7c2cc9e25acdc10f,4,FAIL,0,870.81,"start/end, disconnected, intersecting, rules"
146a216115846f70,5,FAIL,24,779.00,"disconnected, rules"
704931925890a56c,2,FAIL,18,556.01,rules
22c41f4911d10461,3,FAIL,20,1866.19,None
75761871763e88e3,2,FAIL,11,592.16,rules
fee7fa98ecbf4534,1,FAIL,15,957.66,rules
3abef01e5d890e13,4,FAIL,16,1677.74,rules
a71c3513799bf094,2,FAIL,39,1864.05,"intersecting, rules"
3b229c1d0453a603,3,FAIL,26,770.98,"disconnected, rules"
ba867d9c182c1124,1,FAIL,16,685.38,rules
22ee8177bb6b927d,4,FAIL,26,1133.58,rules
200a2fdec77f69b6,1,PASS,10,442.97,None
4c7b5bd02c9270d,3,FAIL,15,827.57,rules
efb560f2141edf82,1,FAIL,6,1095.70,rules
b7b817f9033f188,5,FAIL,40,1810.12,"intersecting, rules"
4cc3d963aecb0aec,3,FAIL,12,1058.07,None
6a4a59d9017e80e2,4,FAIL,15,542.14,rules
a483b2ad65b79823,4,FAIL,17,498.34,rules
c611d73335c05ea3,3,FAIL,14,846.44,rules
9fc7d6795a3be635,2,FAIL,13,565.69,rules
9b4f3b36495c1615,3,FAIL,15,674.81,rules
1b62c846b90e5d1d,3,FAIL,18,1919.33,"disconnected, rules"
934d99322aa22dff,1,FAIL,13,1481.14,rules
cd5b6b24c51fb69a,2,FAIL,23,922.10,rules
bb9d7db6f55f1f1e,4,FAIL,23,761.96,None
d1e03bb313e747a9,1,FAIL,18,513.16,rules
e1b6f8b19d2f4176,2,FAIL,0,1719.92,"start/end, disconnected, intersecting, rules"
c09ea70a605760d3,1,FAIL,15,1496.18,rules
58a0f5bca3ff514c,5,FAIL,33,1869.25,"disconnected, intersecting, rules"
625730bf3883005c,4,FAIL,51,1886.20,"intersecting, rules"
8211b75bfb0c714d,1,FAIL,6,370.13,rules
12adf37a767b56ea,2,FAIL,13,1100.89,rules
4582b19904d9a029,1,FAIL,10,977.15,rules
62035ff8ad16cb71,2,FAIL,21,1012.10,rules
5c3f4379847796c4,4,FAIL,29,1804.03,rules
bc71d833fad658fb,1,FAIL,14,1068.13,rules
77da6edaa689f44a,2,FAIL,13,1700.03,rules
7326259652efbc9d,4,FAIL,53,1828.93,"intersecting, rules"
85f95e3fbcd76abb,3,FAIL,30,1709.35,rules
bb667cb09578b4a3,5,FAIL,0,1645.43,"start/end, disconnected, intersecting, rules"
ad8f394763490f26,3,FAIL,12,1755.13,rules
3d1c8a00f582892,3,FAIL,23,1625.07,rules
b10c07139b1aa490,1,FAIL,11,1673.82,rules
5d259263ec5a5c9e,4,FAIL,8,1169.82,rules
62d5ef592f8f91fc,3,FAIL,23,963.49,rules
be49f0eca3cd4c32,1,FAIL,22,1160.51,rules
220246750ec56ccb,2,FAIL,16,1741.75,rules
f425a63fc423ced0,3,FAIL,7,1779.18,rules
b3e3c52cd5223942,5,FAIL,38,1760.50,rules
ce576f59fcd8e5b5,4,FAIL,14,1943.57,rules
d71204c97803d9a,4,FAIL,21,1761.83,rules
cc4ff7682e293a1b,2,FAIL,14,1773.76,rules
b25e33c50909fc03,2,FAIL,24,1445.12,rules
f271fc95525040b1,5,FAIL,14,1597.12,rules
9390c84b6360b4bb,1,FAIL,7,1405.82,rules
a454bd9c3ad0168a,5,FAIL,47,1727.75,None
db130c08db23e907,1,FAIL,18,1736.55,rules
5c59a67541d92c71,5,FAIL,27,1677.67,rules
745deea1055373eb,3,FAIL,21,1830.52,"start/end, rules"
